"NBa7we src","d4r55","RfnDt","eaLgGf","hCCjke","rsqaWe","wiI7pd","w8nwRe","Tap5If","dSlJg","znYl0","dSlJg 2","znYl0 2","Hzvxle","pkWtMe"
"https://lh3.googleusercontent.com/a/ACg8ocKYkmTJha-g8YhGm3Oc52ExrkRonA_fAadvBqV9NKuHOLgZfQ=w45-h45-p-rp-mo-ba2-br100","prabin acharya","Local Guide · 11 reviews · 8 photos","","","a year ago","Yummy thakali dish","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUIjVLgBGM1jO3yqPdEq-lHu_mNcwBytLXl5VJm1f0EsgwU_UM=w45-h45-p-rp-mo-ba4-br100","Sunam Shrestha","Local Guide · 144 reviews · 16 photos","","","2 years ago","Nice place for Thakali servings...","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUhFiMe4hJpNkvgVj-Ny7kdQEoEiQ0K5M9Oycx9dkGH29nEK06c=w45-h45-p-rp-mo-ba3-br100","Alok Giri","Local Guide · 35 reviews · 67 photos","","","3 years ago","Mastcha","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVye3v4TbFghlKiFBLnwAxs-sgYGMY2W6NQX38gogOAEsE5gcI=w45-h45-p-rp-mo-br100","sunny gupta","3 reviews · 2 photos","","","4 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUs5m1rDIb7sM2RDOK05hSkKS-yUVJNnBq6VQM42G_D2f0B_q4FNA=w45-h45-p-rp-mo-ba3-br100","Mohit Shah","Local Guide · 1 review · 80 photos","","","3 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWqpZ2_qpZ_nFz0W_FjYwQF6l-dLzR8TLuCM3J1F5UwEyhzgeQR=w45-h45-p-rp-mo-ba2-br100","P Acharya","Local Guide · 23 reviews","","","6 years ago","Thakali set is one to be had here!!","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUr__sVF_2WGlARM0ogC9kcqIeAzkah41S_6kV0G7zNmcLE7-nIHQ=w45-h45-p-rp-mo-ba5-br100","Utpala Mishra","Local Guide · 38 reviews · 938 photos","","","6 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLVSp8FU_gk0DOcZeJYQqfk8YuZ_l0hr4MUK--pId7eMRmJnw=w45-h45-p-rp-mo-ba3-br100","Prem Silwal","Local Guide · 11 reviews · 28 photos","","","5 years ago","A typical classy Nepali girl","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWgrHKZrhAFyIi6XF7IT_Kb1xiQ0PoSYhLuNEu5N0kTHsej2Kv8=w45-h45-p-rp-mo-ba4-br100","saurav khatri","Local Guide · 45 reviews · 224 photos","","","3 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocL2ddOHmAHL-C48zXgRyX87dzjb5mD9p_gVItVfC9i_3QagHw=w45-h45-p-rp-mo-br100","dev pun","13 reviews","","","a year ago","It felt like eating delicious food at home.","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUD5ZBIoqYYXeJuM-sqAocyHQV6Y74w8n617DyCVAiKsXfSJv1A=w45-h45-p-rp-mo-ba2-br100","Susant Paudel","Local Guide · 5 reviews · 7 photos","","","5 years ago","not authentic thakali, fake thakali","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXyXeYha27VXTphAEqRxwFfRkMm4DGGzzSYP1y1nIA0lTPyvbkEzA=w45-h45-p-rp-mo-ba3-br100","Subash khadka chhetri","Local Guide · 28 reviews · 12 photos","","","2 years ago","Awesome sister","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU45flPJeFWpZrvWRnJxugjfy7X6Zr7ZR8N-bP6iuX7P-TAT_iw=w45-h45-p-rp-mo-ba3-br100","Shekhar Yadav","Local Guide · 22 reviews · 84 photos","","","4 years ago","Best thakali inside kathmandu.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUIdwQHnZJ3TBqYMZrRNn5m_GtKyurF6B0sM3BEeGU1dK34S77Uyw=w45-h45-p-rp-mo-br100","Manoj Adhikari","1 review · 4 photos","","","2 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIDLul-DY0pedK1AIg_qn6r83fmIxu1uT2eruSM-u0VWGjuuQ=w45-h45-p-rp-mo-ba2-br100","girish lohia","Local Guide · 11 reviews · 10 photos","","","6 years ago","very good thakali food","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUfXhdsQnEJ-yEMBfpo-isb7-yvcDsA8IwGUuSareM1pucFPCEnXQ=w45-h45-p-rp-mo-ba2-br100","Bikesh Shrestha","Local Guide · 1 review · 32 photos","","","3 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVD7XHivahwf2LSqUOxaiSYOe9vr8ydbR4pdfE3GeOqNYusfpiJJQ=w45-h45-p-rp-mo-ba3-br100","Subash Lama","Local Guide · 53 reviews · 53 photos","","","2 years ago","Best Thakali set in the town.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXcisLUgtt0ejmKXCH0__4WZ_yc0PDWwN3fcRLwx_N5jSp2N_AX=w45-h45-p-rp-mo-ba4-br100","Darsh J.","Local Guide · 95 reviews · 74 photos","","","4 years ago","Veg khana mitho thyo","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUYd8o-rlnV8N12xSuDwiDtQmWGe-jl1xcBMUpuQ6wambgVse6p=w45-h45-p-rp-mo-ba4-br100","Rajesh Dangol","Local Guide · 17 reviews · 192 photos","","","6 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKO_Y9WG93xeG1XQoG-PjmCfimC6sDN2s7rLnjYV0Uhjy9cnw=w45-h45-p-rp-mo-ba3-br100","sailen shakya","Local Guide · 32 reviews · 38 photos","","","7 years ago","Good thakali Nepali food","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVUC-T4p7DuSVvEq9yi1CaHVfc9u0MhwpZMV-kyNGRCxZYCXfOqwA=w45-h45-p-rp-mo-ba2-br100","Bishwo Maharjan","Local Guide · 24 reviews · 20 photos","","","5 years ago","Awesome Thakali Khana Set","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWKFkUVXrYIixqGcU43VYEy_b0NMW9hZxks9DOiYzARtPdQEZa7AA=w45-h45-p-rp-mo-ba4-br100","K Gurung","Local Guide · 38 reviews · 36 photos","","","7 years ago","Best place for thakali food","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUTleAVVywqnf5uv_IcGsCFdsiGAhXtSAsH_jkJD4hCZomIAw1aig=w45-h45-p-rp-mo-ba4-br100","Anjon Limbu","Local Guide · 40 reviews · 113 photos","","","6 years ago","Best place for thakali with family.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUnVeTz8REOQB2xDi4g12uQKaNDeeNSD6z9utkB1QPdvoO6pwne=w45-h45-p-rp-mo-ba3-br100","Pragati Poon","Local Guide · 21 reviews · 3 photos","","","5 years ago","Swadista dal-bhat!","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUA9NDAUq1UVuyKLjRPrTW3vrMb9COpcax_hT6-TQENJJnA764p6A=w45-h45-p-rp-mo-br100","Rajib Ban","7 reviews","","","2 years ago","Loved takali set","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocIsv-1VoZNjDY3HHD5m_ZAfwSlUzCEiOYN72FEfbx840S256Q=w45-h45-p-rp-mo-ba4-br100","Kritisha Karki","Local Guide · 62 reviews · 128 photos","","","3 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIjYxZ2kaSoObXaogMrZBsbp_B4GF8wYXgmacfacNFJrAtZJA=w45-h45-p-rp-mo-ba4-br100","Umita Maharjan","Local Guide · 78 reviews · 257 photos","","","2 years ago","Yum yum Thakali set 😍 …","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocIV5ydblMG3iBFe8YcWtvDhAXtpA8IOiW9wy6-6wFTCocOEksDE=w45-h45-p-rp-mo-br100","Shubham Joshi","14 reviews · 4 photos","","","5 years ago","Thakali thalibis very good","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUZOdGB8foZDjJ6mDnRKoFSMUg4RThxjK2s7ogdsJq5Ea5phMpG=w45-h45-p-rp-mo-br100","Kap Peal Rai","2 reviews","","","a year ago","","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWh3pSJ3T-WSDF39qstel5ow6-tnfABqMOgkIa35_ek1oNLh_cW=w45-h45-p-rp-mo-ba3-br100","Sandeep Ranjitkar","Local Guide · 8 reviews · 43 photos","","","6 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW5CG-YJrB2P2zYDghMRfBXzCaFiclPPREFdRwWF08cwJ3lxBj8uw=w45-h45-p-rp-mo-ba2-br100","Nabin Ojha","Local Guide · 32 photos","","","4 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXcU4FPK6QS2f_ulQB6dnLLVxQcJTtE6DSyAEP3ElIyESg8n32zEQ=w45-h45-p-rp-mo-br100","Bivek Pokhrel","11 reviews","","","5 years ago","Best thakali food","","","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjXW65t5tvwYDR-OMW4vbrxLyYVNMJV1MCE9VRwfssPvtL8Dq-c=w45-h45-p-rp-mo-br100","shyam yadav","2 reviews","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXzXv7tbh3PykLkO_BqxUQLcTAQ4LBGWHKRBAACgB5dgPZaFrQcCg=w45-h45-p-rp-mo-ba4-br100","Subodh Aryal","Local Guide · 18 reviews · 194 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX_SQzq_XWqAx4VwxBG9dYqk85EbFI1s3XYLh4uDGPbbVgoJEOY=w45-h45-p-rp-mo-ba4-br100","Bijay Shrestha","Local Guide · 95 reviews · 226 photos","","","5 years ago","Popular restaurant for Thakali food","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVLGvMMI17Eql8775HjO6msF5aZu7r-jU_RUb3015WV5JqghmeLzg=w45-h45-p-rp-mo-ba4-br100","Santosh K Dhakal","Local Guide · 14 reviews · 5 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWJ_9r2cU6PTc9C3-H0NlcBGiELghznWtPNsf-uX2dQ00Eo_ovC=w45-h45-p-rp-mo-ba3-br100","Mathews Vo","Local Guide · 37 reviews · 23 photos","","","a year ago","","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVyZ4SV_YtbiXd_wMnZb-4ROO_OZzl0Z974YSOX8DC9lUwrLjMdCQ=w45-h45-p-rp-mo-ba4-br100","Devi Subedi","Local Guide · 23 reviews · 54 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVDrcTK7VPahR3MwiTmQSOAjzEAtBsCgUjtX5IZb3no8umT8itsxg=w45-h45-p-rp-mo-ba5-br100","YASU NAKA","Local Guide · 143 reviews · 188 photos","","","5 years ago","Subtle and delicious","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocJwtZIpXYYHv6fGrs2HVfuI17FxyNJXWxMY2FWDeIEem-9kHA=w45-h45-p-rp-mo-ba5-br100","Anup Singh","Local Guide · 347 reviews · 304 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW9GST_s0-5nESyjvqDj_V8stI7YDV3jtT9zoIPQoqKIosR5YVE=w45-h45-p-rp-mo-ba2-br100","swagat adhikari","Local Guide · 2 reviews · 19 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocJoReGE-6iLHW_HCxy6wZlvdqoC0KNYMLOxO53eogXZmqv9BQ=w45-h45-p-rp-mo-ba2-br100","Sahil Singh","Local Guide · 1 review · 2 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV06Zbii_nzUtK9SHjCN-EfBcbkVKIwA1yacqHEiePt_L7nhmg=w45-h45-p-rp-mo-ba2-br100","sujan apon","Local Guide · 14 reviews · 37 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWccC7O-hJLHJQRZSLJGhwa3AqAKS1T8_JCe7YYF350KcfFjA_a=w45-h45-p-rp-mo-br100","Sabir Shrestha","3 reviews · 3 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU2XFzG-7c8gSkfL2i-DdF6HawnXf7nmIT7vWaIv8Bt-FgOCYQY5A=w45-h45-p-rp-mo-ba7-br100","Lamrin KC (Digital)","Local Guide · 14 reviews · 16,307 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVtbpE4crgBcIz8pJH9u9Dj1qBeLJ5QuXEMH9r7q5DRVfma88jQ=w45-h45-p-rp-mo-ba3-br100","Sangam Magar","Local Guide · 16 reviews · 1 photo","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVFjMxMiDWWAOe2-v7AiTgoU2JQUwGHttjWPkICGT9b40jleuzClg=w45-h45-p-rp-mo-br100","RAVI TIWARY","9 reviews · 17 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX5EbGy2SrbHZDz5lkMMtaHC6xrNXtcKtsrJjS9F5RGvMhgsSDaGA=w45-h45-p-rp-mo-ba5-br100","Moodae Lee","Local Guide · 284 reviews · 362 photos","","","7 years ago","It's a pretty good restaurant...","","","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a/ACg8ocImi5jsLa49bOuO5sjz6cE_rwPMEqd-JfbfvxNVp7NErMA7og=w45-h45-p-rp-mo-br100","kathmandu Nepal","1 review","","","a year ago","","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVaFkR9cBuEF9Kfo15ICUWgqIzBvq2En82v217YIALgdixyDIyN=w45-h45-p-rp-mo-ba3-br100","Achyut Raj Pandey","Local Guide · 12 reviews · 11 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWiwLi7G74DvqUlRzzhgL2e9Nv_hAIjKZVlzfk7YwLadPRitD_t=w45-h45-p-rp-mo-ba2-br100","MINATO BOY","Local Guide · 22 reviews · 4 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUQp06amOH4jioGblGdDF7-xijrz-gKwX8gI2FBmy9rDTj3OMiY=w45-h45-p-rp-mo-br100","iman lama","1 photo","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX7qqkAm8sg4O7hPCCTXyOkzWfs6e2v0_Lo01x6h-zrwrNud7sVIQ=w45-h45-p-rp-mo-ba4-br100","Ganga Prasad Marasini","Local Guide · 29 reviews · 116 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocJOfBgRJx15z2mJamzHCtNLcWpdhsRQDFhwwO_mvZ9kaVJObw=w45-h45-p-rp-mo-ba2-br100","Nitin Kumar 1","Local Guide · 1 review · 60 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWS71mlbvsmhu7O0sVYjxqXkOXdrhE5336aKd42badx1Quupv59=w45-h45-p-rp-mo-br100","NAMASTE ENTERTAINMENT","9 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocK-4hK593KilrkLkQq7NM1jKv13o607kVewUASCG1szbdZj4w=w45-h45-p-rp-mo-br100","Baphomet GG","","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWXM8_rwVru-NpaQ9oQYihmKD0DRAwZzeC3Zx_Z0Pe2U05ikCj7Qw=w45-h45-p-rp-mo-ba3-br100","ram bhattarai","Local Guide · 15 reviews · 27 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW9X6fresXAd4FI-yjj1RaLhi7ZXoEEo1B6rB7NWb_qJj9o3G1h=w45-h45-p-rp-mo-br100","Pradip Thapa","1 review · 17 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVENs8lkwyVGPmZaUE2W_jU_u41ITSyS1hAu2sWtAoHTW8hBx9q=w45-h45-p-rp-mo-ba3-br100","Biraj Shrestha","Local Guide · 8 reviews · 21 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWWeNxqvobiUs1ABGkc_HHBNYs2gkvQd8seLZRjJfFp-DTnfmUz=w45-h45-p-rp-mo-ba4-br100","Rahul Tamang","Local Guide · 12 reviews · 7 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVpa8oe4H5c6Wmi_04b7a3wwzuzOjN_B4SaeGLYixwfdYx-AiNh=w45-h45-p-rp-mo-br100","Raj Bhandari","60 reviews · 7 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocIqVLiCdp_2ZGYdtcensjiDaEihsU3aslU7eb1T2HBYy2JlQiY0=w45-h45-p-rp-mo-ba3-br100","Sandeep Shrestha","Local Guide · 10 reviews · 177 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocKWQOtj-5F5TqqsardoZ0P4B5yug7YtaDNoYISrYR3FyI7LzA=w45-h45-p-rp-mo-ba6-br100","T.J. Tak","Local Guide · 237 reviews · 750 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVxK5P9EM46MFWPcCRBk4sEID3KH97zNX4eIF6-KJ6EUx7qe_2T=w45-h45-p-rp-mo-ba3-br100","Arju Shah","Local Guide · 65 reviews · 71 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWw9R2VXJu6i4wxXMHg5Jbw1Ow1H7zKTXOizn0GF6HL5tLbNLc3lg=w45-h45-p-rp-mo-br100","shikhar subedi","1 review · 7 photos","","","2 years ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXO0awzu0mtHMVbo3FznY9EUNIhjBZ2o7L1SkR4uv01jO_TIBNhEQ=w45-h45-p-rp-mo-ba3-br100","Anil Chongbang Limbu","Local Guide · 18 reviews · 73 photos","","","2 years ago","","More","","","Like","","Share","",""
